year,CR,GPM,OPM,NPM,ROA,ROE,ROIC,ARG,CAT,TAT,TLE,TLTA,TLEBITDA,IC,DR,DY,PE,PB,UKCPI,UKINT,UKGDPG,OILM,FCFFR
2018.0,0.82,14.25,14.25,8.57,4.77,26.2,12.37,-1.41,2.844,0.554,3.323,0.769,4.374,6.844,23.66,6.75,8.693,2.278,2.483,0.6,1.4,30.58,0.138
2007.0,14.28,6.03,6.03,3.98,0.29,13.32,25.91,-13.18,1.773,0.065,49.015,0.98,2.542,5.126,53.11,4.49,11.358,1.462,2.342,5.51,2.62,9.68,6.04
2020.0,2.205,13.25,13.25,4.68,0.1,2.78,0.49,-16.03,0.246,0.021,14.554,0.936,210.204,0.442,86.56,2.21,15.327,0.395,0.85,0.23,-10.36,-32.6,0.947
2021.0,22.723,3.51,3.51,5.95,0.47,-1.44,-23.42,-29.02,1.172,0.09,17.427,0.946,275.179,0.028,44.01,7.32,-55.615,0.792,2.575,0.11,8.68,64.08,-2.635
2014.0,1.407,9.74,9.74,7.95,0.17,4.72,0.89,-21.77,0.344,0.021,16.131,0.942,219.643,0.281,44.12,0.05,27.888,1.086,1.458,0.5,3.2,-8.49,-0.262
2023.0,1.997,44.86,44.86,34.56,0.79,12.06,4.13,69.12,0.023,0.023,14.776,0.937,91.338,0.413,53.04,8.15,7.62,0.797,7.383,4.68,0.1,-17.01,0.196
2020.0,1.488,-67.85,-67.85,-109.62,-5.86,3.82,-4.99,-3.07,0.491,0.053,0.641,0.391,8.436,-5.421,-20.64,8.3,11.542,0.471,0.85,0.23,-10.36,-32.6,0.479
2016.0,1.481,11.78,11.78,-8.95,0.18,2.48,1.06,0.97,0.019,0.019,15.999,0.941,238.862,0.904,36.19,3.44,27.105,0.531,0.675,0.4,1.92,-15.8,-0.031
2023.0,0.885,71.76,22.28,16.25,8.27,38.52,25.72,3.42,1.627,0.514,3.612,0.783,4.455,9.997,48.37,4.02,9.788,4.374,7.383,4.68,0.1,-17.01,0.268
2006.0,2.243,51.47,7.5,5.26,6.32,12.6,9.99,7.06,2.312,1.178,1.091,0.522,4.256,6.029,184.0,6.56,27.954,3.623,2.317,4.64,2.39,19.9,0.204
2021.0,1.106,11.05,7.17,8.21,5.48,-94.83,10.02,20.37,0.741,0.544,8.849,0.898,-12.849,5.743,0.0,0.0,-2.67,1.529,2.575,0.11,8.68,64.08,0.061
2006.0,0.566,38.29,10.9,6.71,10.33,48.9,17.55,4.1,6.828,1.483,3.369,0.771,3.587,0.063,44.59,2.18,17.899,7.778,2.317,4.64,2.39,19.9,0.378
2019.0,1.119,18.47,18.47,12.41,0.28,8.4,1.43,9.73,0.022,0.022,13.092,0.929,82.616,0.778,100.0,6.37,11.171,0.828,1.792,0.75,1.64,-10.28,0.001
2019.0,0.711,92.87,19.73,13.74,7.98,20.45,12.69,4.88,2.417,0.577,1.23,0.552,3.715,13.172,69.05,2.4,26.009,5.007,1.792,0.75,1.64,-10.28,0.42
2018.0,0.641,50.57,50.57,14.9,2.74,25.16,6.03,3.57,3.224,0.18,8.455,0.894,9.922,2.552,80.59,4.52,18.04,4.37,2.483,0.6,1.4,30.58,0.178
2005.0,1.376,27.95,15.37,10.68,24.77,110.45,55.46,13.61,3.53,2.204,3.691,0.787,2.007,22.192,34.11,2.27,13.611,15.033,2.042,4.65,2.74,45.31,0.41
2008.0,0.748,10.54,10.54,10.47,7.6,21.13,14.4,16.51,2.066,0.649,2.522,0.716,7.319,6.758,29.23,3.6,7.615,1.823,3.608,4.68,-0.23,35.6,0.361
2017.0,0.829,44.9,44.9,13.71,0.76,1.65,2.6,-12.57,2.512,0.056,0.289,0.224,7.529,2.079,269.58,3.45,43.802,0.726,2.683,0.29,2.66,21.27,-0.206
2005.0,0.964,0.0,0.0,0.0,-43.56,-400.14,0.0,0.0,0.0,0.0,7.847,0.848,-2.453,-6.915,51.8,3.15,-4.198,16.797,2.042,4.65,2.74,45.31,-1.222
2012.0,4.902,5.31,5.31,3.97,0.75,22.57,14.16,49.12,3.456,0.177,28.684,0.966,102.794,0.103,34.3,2.96,10.365,2.136,2.842,0.5,1.51,0.78,0.158
2012.0,1.535,30.38,17.48,13.8,26.05,196.97,45.35,4.35,3.019,1.856,7.326,0.88,2.244,23.865,31.92,3.14,9.813,19.328,2.842,0.5,1.51,0.78,0.538
2016.0,0.623,9.36,9.36,4.87,0.1,5.72,0.6,-18.4,0.02,0.02,12.008,0.923,138.371,1.216,727.94,5.2,16.945,0.882,0.675,0.4,1.92,-15.8,0.121
2005.0,0.521,92.01,27.79,18.97,10.1,16.88,14.67,10.47,3.307,0.498,1.044,0.667,4.442,24.831,27.93,1.14,20.566,3.038,2.042,4.65,2.74,45.31,0.422
2004.0,1.097,15.59,15.59,7.65,5.17,45.13,10.33,-1.11,1.975,0.696,7.477,0.882,4.042,2.33,51.83,4.22,10.786,4.867,1.35,4.39,2.43,33.32,0.323
2006.0,0.046,35.55,35.55,23.46,0.86,26.26,2.8,13.27,3.59,0.035,28.86,0.967,51.671,0.484,68.57,5.96,11.495,2.8,2.317,4.64,2.39,19.9,0.627
2012.0,0.72,2.46,2.46,2.34,-0.04,8.58,0.03,-18.98,0.021,0.021,23.811,0.96,166.184,0.989,17.64,4.44,7.136,0.536,2.842,0.5,1.51,0.78,-0.021
2022.0,0.744,46.71,46.71,-4.49,-0.77,-10.64,-1.76,6.35,2.467,0.168,8.142,0.891,11.403,1.931,-290.17,3.3,-60.291,6.095,9.05,1.47,4.35,39.61,0.011
2007.0,0.524,91.04,22.2,13.31,6.98,15.26,11.06,23.73,3.841,0.524,1.101,0.524,3.772,7.239,59.07,1.51,21.094,3.093,2.342,5.51,2.62,9.68,0.387
2020.0,1.067,-1.78,-19.22,-26.81,-10.26,62.88,-200.67,-28.72,0.809,0.401,-7.055,1.165,26.374,-13.033,-0.03,0.01,-3.037,-1.91,0.85,0.23,-10.36,-32.6,-0.269
2021.0,1.796,42.74,8.35,6.27,7.25,16.89,11.9,2.5,1.765,1.085,1.052,0.513,3.975,19.442,57.4,1.53,34.126,5.189,2.575,0.11,8.68,64.08,0.221
2003.0,0.892,12.69,6.4,4.51,6.23,13.45,8.91,30.13,5.625,1.43,1.304,0.566,3.565,14.084,54.96,3.45,15.623,2.319,1.34,3.69,3.15,10.76,0.109
2019.0,0.6,7.35,4.15,1.99,2.5,9.69,9.03,11.16,5.081,1.123,3.236,0.764,9.492,8.81,43.96,1.64,18.79,1.624,1.792,0.75,1.64,-10.28,0.102
2003.0,1.352,40.35,12.91,4.24,3.92,26.6,10.77,1.58,2.13,0.888,2.407,0.706,4.426,10.916,130.0,3.48,36.716,4.711,1.34,3.69,3.15,10.76,0.232
2013.0,1.763,58.09,27.62,16.66,8.7,47.97,15.26,5.04,1.626,0.581,3.065,0.754,3.785,4.747,48.37,2.29,17.264,9.449,2.567,0.5,1.79,-2.68,0.564
2008.0,1.176,77.55,8.35,8.2,1.03,4.61,2.31,-21.48,0.13,0.116,3.946,0.798,71.569,390.5,112.85,3.65,30.985,1.456,3.608,4.68,-0.23,35.6,0.029
2009.0,0.743,7.77,5.88,3.96,5.63,16.31,9.33,13.95,4.12,1.183,2.53,0.717,7.965,9.997,44.07,3.36,13.082,2.038,2.183,0.64,-4.62,-36.39,-0.008
2022.0,0.891,32.75,32.75,-3.05,-0.4,12.44,-0.89,3.03,3.035,0.129,3.882,0.795,11.09,1.845,-524.1,3.85,20.58,2.593,9.05,1.47,4.35,39.61,0.411
2015.0,0.941,86.02,13.25,9.48,4.19,14.36,10.52,6.13,0.915,0.426,2.587,0.721,11.092,7.566,49.66,2.63,19.119,2.592,0.042,0.5,2.22,-46.1,0.093
2017.0,2.308,14.27,14.27,5.58,-0.11,1.33,-0.32,-1.68,0.02,0.02,16.166,0.942,201.175,1.073,47.47,3.67,46.095,0.525,2.683,0.29,2.66,21.27,0.788
2020.0,1.927,19.18,19.18,11.29,3.52,9.36,7.7,-14.81,1.59,0.445,0.909,0.476,3.782,11.955,41.13,2.35,13.049,1.251,0.85,0.23,-10.36,-32.6,0.118
2019.0,1.824,22.98,8.23,5.55,6.4,9.18,9.2,1.61,2.828,1.15,0.441,0.306,2.198,26.326,41.72,1.93,17.939,1.942,1.792,0.75,1.64,-10.28,0.287
2008.0,0.644,40.78,22.11,22.11,4.36,4.7,3.27,-18.52,3.77,0.241,0.295,0.228,2.551,6.702,59.79,8.7,11.818,0.693,3.608,4.68,-0.23,35.6,0.832
2016.0,4.781,7.3,7.3,-1.7,-0.04,0.31,-0.12,-6.01,0.075,0.02,12.291,0.925,363.937,0.187,0.0,0.0,209.75,0.552,0.675,0.4,1.92,-15.8,0.078
2009.0,1.162,78.15,11.58,9.94,1.04,8.85,3.86,2.52,0.106,0.097,5.239,0.84,46.251,172.4,90.4,2.3,25.453,2.239,2.183,0.64,-4.62,-36.39,0.047
2012.0,20.816,3.47,3.47,2.35,0.24,15.68,5.61,90.92,1.826,0.101,62.194,0.984,2.809,7.261,55.28,4.61,10.381,1.559,2.842,0.5,1.51,0.78,3.117
2006.0,6.417,10.36,10.36,7.46,0.76,32.31,13.01,-32.34,3.27,0.096,36.312,0.973,1.117,14.19,23.01,3.39,6.578,1.762,2.317,4.64,2.39,19.9,1.416
2021.0,0.606,6.35,0.54,-0.69,-0.76,2.86,1.7,0.19,4.051,1.15,2.77,0.735,9.636,-2.922,-112.77,4.98,26.146,0.765,2.575,0.11,8.68,64.08,0.164
2017.0,1.49,54.22,8.27,9.0,4.52,10.53,6.84,-0.86,1.374,0.572,0.962,0.49,3.389,3.768,34.07,5.39,1.468,1.468,2.683,0.29,2.66,21.27,0.358
2021.0,35.202,10.01,10.01,-7.71,-0.57,14.72,-9.13,-26.89,1.416,0.129,10.533,0.913,69.673,0.08,-22.18,0.89,17.227,2.744,2.575,0.11,8.68,64.08,1.004
2015.0,1.36,-19.81,-19.81,-11.62,-0.17,6.31,-0.53,-14.42,0.172,0.017,14.059,0.934,-495.29,1.726,0.0,1.19,11.318,0.647,0.042,0.5,2.22,-46.1,-0.599
2021.0,1.018,33.3,33.3,25.08,3.21,13.77,5.29,-2.76,1.785,0.128,3.678,0.786,10.737,3.314,65.02,4.62,15.302,2.083,2.575,0.11,8.68,64.08,0.407
2014.0,15.021,6.17,6.17,3.62,0.55,15.55,3.44,25.56,1.39,0.151,22.275,0.957,101.538,0.06,35.92,3.25,10.218,1.163,1.458,0.5,3.2,-8.49,-0.415
2006.0,0.767,0.0,0.0,0.0,-37.91,-416.05,0.0,0.0,0.0,0.0,10.545,0.955,-3.455,-5.671,50.98,3.13,-5.217,21.705,2.317,4.64,2.39,19.9,-0.868
2006.0,0.127,30.67,30.67,22.8,0.94,15.64,4.01,23.74,0.039,0.039,15.191,0.938,47.315,0.513,54.29,2.96,12.775,1.834,2.317,4.64,2.39,19.9,0.818
2018.0,14.037,14.7,14.7,8.9,0.36,10.79,-1.85,-64.48,0.657,0.042,22.274,0.957,156.299,0.054,78.53,7.82,8.094,0.793,2.483,0.6,1.4,30.58,2.609
2023.0,2.183,22.67,22.67,-18.15,0.35,8.72,1.39,40.58,0.02,0.02,19.559,0.951,146.955,0.332,25.06,9.69,4.731,0.324,7.383,4.68,0.1,-17.01,0.13
2018.0,0.722,37.83,1.46,0.24,0.32,14.64,2.65,0.72,8.118,1.417,1.556,0.609,3.69,0.016,1169.28,6.91,9.812,1.486,2.483,0.6,1.4,30.58,0.279
2010.0,0.921,41.51,14.32,9.59,10.86,33.56,19.5,11.15,3.535,1.076,1.731,0.634,3.424,13.234,55.63,4.38,14.428,4.267,3.308,0.5,2.24,28.19,0.328
2013.0,1.48,31.6,19.4,14.28,27.15,172.18,47.31,3.54,2.95,1.881,5.63,0.849,2.046,28.324,32.8,2.35,12.77,21.987,2.567,0.5,1.79,-2.68,0.704
2010.0,0.83,141.44,141.44,131.59,10.42,4.5,12.59,1.76,4.497,0.085,0.709,0.415,9.112,5.065,30.89,4.21,21.897,0.911,3.308,0.5,2.24,28.19,-0.836
2007.0,1.064,23.85,11.92,9.25,13.13,34.81,22.96,-0.8,2.823,1.373,2.505,0.715,3.382,5.861,31.7,3.16,8.772,3.904,2.342,5.51,2.62,9.68,0.339
2005.0,1.375,74.34,20.33,13.29,11.42,27.97,22.2,12.65,1.643,0.759,1.032,0.508,2.447,22.0,28.13,0.55,48.944,10.032,2.042,4.65,2.74,45.31,0.095
2020.0,0.667,29.65,11.9,-0.87,-0.26,17.81,4.38,-6.86,1.956,0.323,3.275,0.766,8.361,2.293,-1403.51,4.42,18.203,2.775,0.85,0.23,-10.36,-32.6,0.15
2016.0,1.76,45.74,13.12,8.78,6.13,22.58,11.34,1.8,1.682,0.659,1.695,0.629,4.681,6.242,64.02,3.27,14.427,3.007,0.675,0.4,1.92,-15.8,0.189
2006.0,0.988,4.43,4.43,2.78,3.59,12.25,8.48,1.93,4.102,1.409,2.151,0.683,7.736,2.844,75.92,3.78,19.754,2.435,2.317,4.64,2.39,19.9,0.213
2023.0,0.82,81.95,17.79,13.0,6.03,10.35,11.11,0.03,1.877,0.465,1.582,0.613,3.61,7.54,75.52,2.19,23.226,5.355,7.383,4.68,0.1,-17.01,0.242
2007.0,2.167,28.22,28.22,16.03,5.13,34.07,9.0,-1.95,1.194,0.306,5.864,0.854,7.294,2.985,55.96,3.51,15.452,5.208,2.342,5.51,2.62,9.68,0.235
2016.0,0.824,7.91,2.02,1.6,2.03,39.03,4.87,-9.08,4.719,1.297,3.253,0.765,8.123,2.017,193.93,4.71,13.53,2.882,0.675,0.4,1.92,-15.8,0.128
2009.0,0.648,36.05,15.85,4.5,2.17,18.76,6.47,45.79,2.042,0.461,3.854,0.794,8.156,3.162,111.79,3.48,14.853,2.787,2.183,0.64,-4.62,-36.39,0.301
2009.0,1.485,20.27,10.38,21.33,14.44,18.39,21.66,14.67,1.111,0.675,3.078,0.755,9.949,16.891,0.0,0.0,12.892,2.37,2.183,0.64,-4.62,-36.39,0.096
2012.0,9.798,2.5,2.5,-7.15,-0.99,3.37,-11.71,40.72,1.463,0.139,26.682,0.964,269.428,0.022,-17.32,5.91,31.19,0.964,2.842,0.5,1.51,0.78,0.45
2005.0,0.557,33.83,33.83,7.81,2.35,7.59,4.89,-0.04,3.102,0.29,2.752,0.734,7.471,2.321,66.3,5.12,20.114,1.712,2.042,4.65,2.74,45.31,0.119
2007.0,0.043,29.23,29.23,-18.43,0.4,20.37,1.27,13.06,0.02,0.02,36.793,0.974,155.685,0.446,49.66,7.69,7.532,1.024,2.342,5.51,2.62,9.68,0.573
2007.0,0.595,58.3,22.59,17.8,16.17,44.18,27.64,7.05,3.654,0.898,1.46,0.594,2.715,0.259,38.11,1.73,22.118,8.699,2.342,5.51,2.62,9.68,0.362
2012.0,0.466,37.0,4.38,4.38,2.2,11.19,1.1,15.61,3.563,0.304,0.801,0.445,4.685,2.011,69.27,4.91,11.024,1.074,2.842,0.5,1.51,0.78,0.704
2008.0,0.464,59.27,22.93,17.07,14.88,40.23,24.76,24.56,3.359,0.715,1.787,0.641,3.653,0.243,50.76,2.41,16.318,5.548,3.608,4.68,-0.23,35.6,0.276
2012.0,1.088,-2.89,-2.89,-6.71,-0.16,-0.48,-0.52,5.54,0.269,0.023,20.94,0.954,597.614,0.065,0.0,0.17,-158.838,0.792,2.842,0.5,1.51,0.78,-1.373
2019.0,10.74,90.54,90.54,96.53,14.95,16.68,15.45,-20.02,0.148,0.148,0.103,0.093,0.675,33.417,27.28,3.76,7.64,1.203,1.792,0.75,1.64,-10.28,0.0
2021.0,2.039,49.04,5.31,4.64,2.15,6.34,3.9,0.91,1.064,0.467,0.716,0.417,4.004,2.677,67.3,3.21,1.084,1.084,2.575,0.11,8.68,64.08,0.174
2005.0,0.812,32.38,32.38,12.37,2.65,10.32,6.71,2.12,1.56,0.207,3.733,0.789,7.91,2.115,127.42,8.96,13.613,1.652,2.042,4.65,2.74,45.31,-0.101
2017.0,1.291,21.34,21.34,51.85,12.5,12.63,5.34,13.8,1.108,0.228,2.23,0.69,8.652,3.588,21.38,3.66,18.657,1.96,2.683,0.29,2.66,21.27,0.189
2012.0,0.783,9.62,9.62,5.68,4.18,15.54,23.32,-6.07,2.392,0.749,4.902,0.831,8.363,8.583,66.55,5.13,13.583,3.203,2.842,0.5,1.51,0.78,0.454
2019.0,27.711,3.54,3.54,2.73,0.35,20.29,10.74,7370.47,2.363,0.119,58.5,0.983,2.172,8.699,56.82,5.52,9.927,1.918,1.792,0.75,1.64,-10.28,-3.071
2019.0,0.753,6.31,6.31,4.56,8.74,45.02,15.41,8.77,6.104,1.866,2.937,0.746,4.239,13.772,55.87,1.84,24.629,9.824,1.792,0.75,1.64,-10.28,0.322
2022.0,1.15,20.39,5.84,-9.39,-4.37,25.17,-4.37,20.52,0.844,0.459,-5.895,1.204,19.616,2.102,-0.2,0.04,-5.151,-1.296,9.05,1.47,4.35,39.61,0.067
2007.0,0.849,94.58,12.99,7.53,2.92,12.71,8.77,4.71,0.735,0.359,3.213,0.763,13.316,3.714,33.97,1.8,16.546,1.883,2.342,5.51,2.62,9.68,0.09
2017.0,4.184,3.95,3.95,2.76,0.5,11.59,10.18,20.49,3.689,0.172,29.691,0.967,139.762,0.08,50.48,2.35,27.659,3.063,2.683,0.29,2.66,21.27,0.257
2022.0,1.08,11.22,11.22,7.48,5.43,11.52,14.4,8.9,1.999,0.676,1.76,0.638,6.748,10.787,52.84,3.05,17.148,2.31,9.05,1.47,4.35,39.61,0.535
2023.0,1.04,-1.28,-6.47,-0.99,-0.47,-30.75,-2.51,43.62,2.166,0.46,1.452,0.592,-8.204,-2.282,-848.25,2.41,-7.713,1.78,7.383,4.68,0.1,-17.01,0.003
2022.0,0.985,13.84,13.84,6.11,2.53,9.56,6.38,-2.26,2.341,0.419,2.254,0.693,4.55,5.515,59.69,1.26,12.367,1.182,9.05,1.47,4.35,39.61,0.107
2017.0,1.158,15.1,2.63,1.41,1.26,6.25,2.17,31.26,3.366,0.912,1.754,0.637,6.913,3.673,232.56,4.62,22.026,1.394,2.683,0.29,2.66,21.27,0.052
2021.0,2.772,38.03,13.55,11.8,5.28,6.12,6.06,-5.57,0.879,0.451,1.203,0.546,6.362,7.512,52.58,3.0,42.234,2.545,2.575,0.11,8.68,64.08,0.178
2023.0,18.276,97.07,97.07,97.67,28.79,30.9,29.15,15.15,0.263,0.263,0.058,0.055,0.212,85.204,11.16,2.99,3.547,0.963,7.383,4.68,0.1,-17.01,145.195
2011.0,1.668,45.21,45.21,15.93,3.61,29.05,7.31,0.43,2.074,0.224,5.915,0.855,8.255,2.141,56.5,4.89,11.691,3.132,4.475,0.5,1.15,37.93,0.277
2023.0,1.298,36.72,5.5,3.61,3.85,5.91,6.18,-0.94,3.471,1.079,0.816,0.449,4.654,118.8,52.1,4.55,13.636,0.812,7.383,4.68,0.1,-17.01,0.118
2014.0,4.84,4.41,4.41,3.69,0.64,20.09,13.61,14.8,3.702,0.163,30.257,0.968,134.763,0.078,42.5,2.34,17.775,3.243,1.458,0.5,3.2,-8.49,0.479
2009.0,1.347,82.4,35.19,22.93,14.79,26.43,26.15,0.04,1.429,0.618,1.638,0.621,2.218,18.064,40.27,4.52,7.729,3.275,2.183,0.64,-4.62,-36.39,0.116
2020.0,2.202,12.76,12.76,-10.0,0.19,3.32,0.84,-8.11,0.018,0.018,19.178,0.95,250.367,0.899,9.66,3.68,14.199,0.381,0.85,0.23,-10.36,-32.6,0.528
2013.0,1.935,43.77,30.43,17.3,-1.28,8.34,1.54,2.31,1.856,0.421,0.905,0.475,3.022,2.654,11.97,4.09,5.389,0.748,2.567,0.5,1.79,-2.68,0.009
2014.0,1.457,59.64,26.28,19.12,9.69,46.14,14.98,1.6,1.432,0.519,2.304,0.697,3.952,4.835,57.64,2.38,18.194,7.884,1.458,0.5,3.2,-8.49,0.394
2005.0,2.002,53.07,12.13,16.39,8.8,9.74,6.71,3.03,1.392,0.501,1.036,0.509,5.068,3.5,34.53,3.71,1.481,1.481,2.042,4.65,2.74,45.31,0.404
2018.0,0.845,92.96,23.13,15.98,9.05,25.55,14.49,7.64,2.174,0.557,1.5,0.6,3.783,12.939,60.64,2.69,19.97,4.796,2.483,0.6,1.4,30.58,0.399
2008.0,1.313,61.02,29.62,20.13,9.6,30.85,14.81,-24.9,1.709,0.581,2.009,0.668,3.583,7.272,57.93,3.12,18.062,5.939,3.608,4.68,-0.23,35.6,0.333
2021.0,1.155,12.13,12.13,6.9,2.83,15.93,6.76,-6.87,2.051,0.419,3.356,0.77,5.286,5.686,0.0,0.01,8.294,1.321,2.575,0.11,8.68,64.08,0.085
2016.0,1.876,72.76,17.16,16.79,10.81,15.31,10.23,0.76,1.688,0.581,0.855,0.461,2.805,15.404,34.95,1.87,24.566,3.442,0.675,0.4,1.92,-15.8,0.336
2018.0,0.805,7.18,7.18,4.94,9.57,51.83,17.15,1.35,5.068,1.808,3.742,0.789,4.524,16.267,52.88,2.02,22.081,10.17,2.483,0.6,1.4,30.58,0.286
2011.0,0.969,26.11,26.11,15.05,4.8,34.04,9.11,2.4,2.169,0.309,4.116,0.805,7.198,3.546,56.92,3.96,9.602,2.389,4.475,0.5,1.15,37.93,0.27
2023.0,9.947,23.78,23.78,15.96,1.02,3.02,8.22,52.35,0.992,0.053,8.679,0.897,59.981,0.147,32.95,1.78,58.305,1.734,7.383,4.68,0.1,-17.01,1.001
2022.0,0.725,23.69,23.69,12.75,2.9,10.12,4.36,35.01,1.027,0.194,2.976,0.749,12.583,3.778,77.95,2.01,20.711,1.919,9.05,1.47,4.35,39.61,0.043
2008.0,1.724,73.66,32.25,18.9,13.08,55.33,27.17,7.2,1.41,0.618,3.736,0.789,3.42,11.828,64.7,4.4,14.478,8.01,3.608,4.68,-0.23,35.6,0.583
2019.0,3.904,22.27,22.27,14.85,0.36,6.8,1.53,14.93,0.355,0.024,16.443,0.943,111.549,0.737,32.0,5.6,15.12,0.916,1.792,0.75,1.64,-10.28,1.824
2018.0,1.155,36.92,5.85,4.16,4.71,8.28,6.75,3.83,3.309,1.126,0.533,0.348,3.424,56.833,48.87,3.08,13.395,1.111,2.483,0.6,1.4,30.58,0.015
2010.0,0.603,10.21,10.21,4.93,3.55,-40.64,16.05,-2.48,3.319,0.727,-11.922,1.092,5.619,2.423,51.88,2.76,8.997,-3.657,3.308,0.5,2.24,28.19,0.132
2017.0,0.736,6.23,2.45,1.44,2.05,5.96,6.26,11.56,4.147,1.324,1.881,0.653,10.509,4.553,58.29,4.34,15.969,0.848,2.683,0.29,2.66,21.27,0.082
2012.0,0.361,23.72,23.72,19.47,0.54,9.85,2.12,-7.96,0.027,0.027,13.703,0.932,103.777,1.107,60.81,3.13,11.513,1.06,2.842,0.5,1.51,0.78,-0.102
2021.0,0.562,46.55,46.55,11.61,1.95,19.17,4.61,-0.88,3.015,0.166,8.68,0.897,11.655,2.589,114.01,4.36,24.127,4.838,2.575,0.11,8.68,64.08,0.206
2019.0,0.705,82.23,34.93,22.04,3.97,6.37,5.28,5.66,1.949,0.184,1.198,0.545,6.656,5.393,84.5,6.2,11.209,1.155,1.792,0.75,1.64,-10.28,0.426
2011.0,0.621,8.15,8.15,6.98,5.26,18.08,21.26,-15.3,2.785,0.769,4.374,0.814,7.994,6.677,50.95,5.92,7.248,2.379,4.475,0.5,1.15,37.93,0.503
2008.0,0.757,34.86,34.86,22.43,0.85,13.85,3.29,9.81,0.476,0.027,18.005,0.947,94.059,0.56,32.08,2.68,9.708,1.065,3.608,4.68,-0.23,35.6,0.189
2017.0,0.826,7.19,7.19,5.15,10.67,50.16,18.69,15.11,6.391,2.056,4.179,0.807,4.126,14.491,46.99,6.13,21.687,11.809,2.683,0.29,2.66,21.27,0.324
2017.0,1.3,37.19,6.88,5.43,6.12,9.25,8.73,7.51,3.152,1.097,0.511,0.338,3.251,55.143,38.38,3.05,12.568,1.112,2.683,0.29,2.66,21.27,0.155
2009.0,15.098,2.92,2.92,2.01,0.31,22.66,15.7,0.0,3.436,0.147,69.758,0.986,2.615,7.0,25.91,3.94,5.328,1.119,2.183,0.64,-4.62,-36.39,1.056
2011.0,1.828,56.99,22.52,19.87,8.74,10.3,11.72,-14.94,1.261,0.428,0.886,0.47,5.607,16.692,35.12,3.22,1.655,1.655,4.475,0.5,1.15,37.93,0.431
2011.0,0.581,5.5,4.01,3.03,5.75,9.47,8.22,5.7,12.355,1.851,1.102,0.524,4.898,6.221,42.15,4.1,13.348,1.211,4.475,0.5,1.15,37.93,-0.053
2008.0,0.0,11.85,11.85,-4.47,-0.27,8.69,-0.27,-49.75,0.495,0.058,23.33,0.959,132.86,0.03,-89.67,7.09,-10.629,0.709,3.608,4.68,-0.23,35.6,0.0
2022.0,1.551,30.93,-0.1,-0.1,-5.56,1.62,-2.02,-6.24,0.921,0.255,1.252,0.556,5.019,-0.027,116.77,5.82,9.909,0.679,9.05,1.47,4.35,39.61,0.357
2020.0,1.825,22.51,6.47,3.27,2.99,4.63,4.93,-11.93,2.423,0.836,0.766,0.434,3.979,7.317,0.0,1.77,26.726,1.622,0.85,0.23,-10.36,-32.6,0.207
2013.0,0.61,5.48,3.79,2.58,4.81,10.1,8.21,4.53,12.258,1.836,1.175,0.54,5.148,5.765,52.19,4.49,11.861,1.176,2.567,0.5,1.79,-2.68,0.023
2010.0,0.711,8.1,6.08,4.09,5.08,15.18,8.79,5.59,4.996,1.237,2.135,0.681,6.811,6.274,44.5,2.89,16.09,2.283,3.308,0.5,2.24,28.19,0.151
2014.0,1.022,25.22,25.22,16.72,4.62,20.37,8.03,3.13,1.977,0.283,3.395,0.772,8.185,3.961,63.3,3.34,14.048,2.658,1.458,0.5,3.2,-8.49,0.149
2017.0,2.291,33.84,20.07,15.51,26.84,124.76,40.77,-1.91,2.467,1.704,3.711,0.788,2.013,21.759,35.8,5.72,8.623,10.758,2.683,0.29,2.66,21.27,0.747
2023.0,0.94,92.86,14.42,9.66,5.39,19.61,8.84,12.17,1.961,0.555,1.797,0.643,5.696,8.0,93.01,1.78,38.88,7.597,7.383,4.68,0.1,-17.01,0.359
2022.0,44.057,16.63,16.63,12.01,0.14,17.05,-22.63,-74.17,0.219,0.023,91.765,0.989,4.799,3.993,145.72,7.49,10.568,2.694,9.05,1.47,4.35,39.61,16.848
2021.0,0.702,42.3,16.59,11.53,8.48,42.58,13.35,3.39,3.08,0.714,2.803,0.737,4.751,17.576,73.68,3.81,17.161,6.083,2.575,0.11,8.68,64.08,0.295
2017.0,0.803,80.78,16.39,13.36,4.77,9.9,11.43,-0.02,1.794,0.372,2.807,0.737,4.989,5.277,118.14,4.22,20.205,5.269,2.683,0.29,2.66,21.27,0.2
2020.0,0.745,7.37,3.8,1.67,1.77,8.52,6.3,-9.11,4.181,1.093,2.975,0.748,8.617,8.113,91.62,2.93,19.561,1.674,0.85,0.23,-10.36,-32.6,-0.021
2017.0,1.055,16.42,2.42,22.93,12.65,-29.2,9.04,-1.39,1.124,0.528,28.932,0.967,35.992,5.328,0.0,0.0,-57.201,16.704,2.683,0.29,2.66,21.27,0.064
2020.0,2.763,38.82,9.46,10.4,4.94,5.4,3.83,2.0,0.921,0.471,1.261,0.558,6.606,5.043,52.32,2.35,41.998,2.243,0.85,0.23,-10.36,-32.6,0.142
2015.0,1.531,11.13,11.13,-2.49,-0.87,7.85,2.98,-26.93,2.159,0.367,1.075,0.518,4.092,3.438,-452.62,7.45,24.198,1.195,0.042,0.5,2.22,-46.1,0.446
2023.0,1.827,21.08,6.88,5.29,5.41,7.69,5.42,16.2,2.931,1.048,0.684,0.406,3.408,10.788,44.71,2.13,15.116,1.446,7.383,4.68,0.1,-17.01,0.242
